acquirer_name,assignee_name,is_match,simple_ratio,partial_ratio,sort_ratio,set_ratio,simple*partial,simple*sort,simple*set,partial*sort,partial*set,sort*set,simple^2,partial^2,sort^2,set^2
numerex,"globus medical, inc.",0,0.22,0.43,0.24,0.24,0.0946,0.0528,0.0528,0.1032,0.1032,0.0576,0.0484,0.18489999999999998,0.0576,0.0576
gte internetworking,"general dynamics c4 systems, inc.",0,0.35,0.37,0.32,0.32,0.1295,0.11199999999999999,0.11199999999999999,0.1184,0.1184,0.1024,0.12249999999999998,0.1369,0.1024,0.1024
gte internetworking,resmed sensor technologies limited,0,0.3,0.42,0.34,0.34,0.126,0.10200000000000001,0.10200000000000001,0.1428,0.1428,0.11560000000000002,0.09,0.17639999999999997,0.11560000000000002,0.11560000000000002
gte internetworking,bayer schering pharma ag,0,0.33,0.37,0.42,0.42,0.1221,0.1386,0.1386,0.15539999999999998,0.15539999999999998,0.17639999999999997,0.10890000000000001,0.1369,0.17639999999999997,0.17639999999999997
gte internetworking,aol inc.,0,0.22,0.38,0.23,0.23,0.08360000000000001,0.0506,0.0506,0.0874,0.0874,0.0529,0.0484,0.1444,0.0529,0.0529
gte internetworking,ebay,0,0.09,0.25,0.09,0.09,0.0225,0.0081,0.0081,0.0225,0.0225,0.0081,0.0081,0.0625,0.0081,0.0081
western digital,"st. jude medical, ab",0,0.46,0.4,0.42,0.42,0.18400000000000002,0.1932,0.1932,0.168,0.168,0.17639999999999997,0.2116,0.16000000000000003,0.17639999999999997,0.17639999999999997
western digital,"spreadtrum communications (shanghai) co., ltd.",0,0.26,0.33,0.29,0.29,0.0858,0.0754,0.0754,0.0957,0.0957,0.0841,0.06760000000000001,0.10890000000000001,0.0841,0.0841
western digital,emerson electric (us) holding corporation (chile) limitada,0,0.3,0.4,0.23,0.23,0.12,0.069,0.069,0.09200000000000001,0.09200000000000001,0.0529,0.09,0.16000000000000003,0.0529,0.0529
western digital,bristol-myers squibb pharma,0,0.33,0.33,0.33,0.33,0.10890000000000001,0.10890000000000001,0.10890000000000001,0.10890000000000001,0.10890000000000001,0.10890000000000001,0.10890000000000001,0.10890000000000001,0.10890000000000001,0.10890000000000001
western digital,cytyc surgical product,0,0.32,0.4,0.27,0.27,0.128,0.0864,0.0864,0.10800000000000001,0.10800000000000001,0.0729,0.1024,0.16000000000000003,0.0729,0.0729
western digital,commscope connectivity belgium bvba,0,0.28,0.4,0.28,0.28,0.11200000000000002,0.07840000000000001,0.07840000000000001,0.11200000000000002,0.11200000000000002,0.07840000000000001,0.07840000000000001,0.16000000000000003,0.07840000000000001,0.07840000000000001
astellas pharma,sun pharmaceutical industries limited,0,0.31,0.4,0.42,0.42,0.124,0.13019999999999998,0.13019999999999998,0.168,0.168,0.17639999999999997,0.0961,0.16000000000000003,0.17639999999999997,0.17639999999999997
astellas pharma,microsoft technology,0,0.23,0.27,0.23,0.23,0.06210000000000001,0.0529,0.0529,0.06210000000000001,0.06210000000000001,0.0529,0.0529,0.0729,0.0529,0.0529
astellas pharma,"audience, inc.",0,0.21,0.21,0.22,0.22,0.04409999999999999,0.0462,0.0462,0.0462,0.0462,0.0484,0.04409999999999999,0.04409999999999999,0.0484,0.0484
aspect software,veritas operating corporation,0,0.36,0.47,0.32,0.32,0.1692,0.1152,0.1152,0.1504,0.1504,0.1024,0.1296,0.22089999999999999,0.1024,0.1024
aspect software,scientific games holdings limited,0,0.33,0.4,0.25,0.25,0.132,0.0825,0.0825,0.1,0.1,0.0625,0.10890000000000001,0.16000000000000003,0.0625,0.0625
aspect software,"opko ip holdings ii, inc.",0,0.15,0.2,0.21,0.21,0.03,0.0315,0.0315,0.042,0.042,0.04409999999999999,0.0225,0.04000000000000001,0.04409999999999999,0.04409999999999999
aspect software,resmed paris,0,0.37,0.33,0.37,0.37,0.1221,0.1369,0.1369,0.1221,0.1221,0.1369,0.1369,0.10890000000000001,0.1369,0.1369
aspect software,"gilead palo alto, inc.",0,0.22,0.27,0.29,0.29,0.0594,0.0638,0.0638,0.0783,0.0783,0.0841,0.0484,0.0729,0.0841,0.0841
aspect software,"samsung mobile display co., ltd.",0,0.3,0.33,0.27,0.27,0.099,0.081,0.081,0.08910000000000001,0.08910000000000001,0.0729,0.09,0.10890000000000001,0.0729,0.0729
aspect software,donaldson filtration deutschland gmbh,0,0.27,0.4,0.31,0.31,0.10800000000000001,0.08370000000000001,0.08370000000000001,0.124,0.124,0.0961,0.0729,0.16000000000000003,0.0961,0.0961
"asahi intecc usa, inc.",st. jude medical international holding s.ÌÊ r.l.,0,0.34,0.41,0.35,0.35,0.1394,0.119,0.119,0.1435,0.1435,0.12249999999999998,0.11560000000000002,0.16809999999999997,0.12249999999999998,0.12249999999999998
"asahi intecc usa, inc.",basf k & f corporation,0,0.32,0.33,0.35,0.35,0.10560000000000001,0.11199999999999999,0.11199999999999999,0.11549999999999999,0.11549999999999999,0.12249999999999998,0.1024,0.10890000000000001,0.12249999999999998,0.12249999999999998
"asahi intecc usa, inc.","hyundai electronics industries co., ltd.",0,0.39,0.45,0.32,0.32,0.17550000000000002,0.12480000000000001,0.12480000000000001,0.14400000000000002,0.14400000000000002,0.1024,0.1521,0.2025,0.1024,0.1024
dupont,"golden technologies, inc.",0,0.19,0.5,0.21,0.21,0.095,0.0399,0.0399,0.105,0.105,0.04409999999999999,0.0361,0.25,0.04409999999999999,0.04409999999999999
"auris health, inc.",reald inc.,0,0.64,0.7,0.4,0.64,0.44799999999999995,0.256,0.4096,0.27999999999999997,0.44799999999999995,0.256,0.4096,0.48999999999999994,0.16000000000000003,0.4096
"auris health, inc.",tycom (us) inc.,0,0.42,0.4,0.29,0.43,0.168,0.12179999999999999,0.18059999999999998,0.11599999999999999,0.17200000000000001,0.12469999999999999,0.17639999999999997,0.16000000000000003,0.0841,0.18489999999999998
"auris health, inc.","hyundai mobis co., ltd.",0,0.34,0.39,0.39,0.39,0.13260000000000002,0.13260000000000002,0.13260000000000002,0.1521,0.1521,0.1521,0.11560000000000002,0.1521,0.1521,0.1521
"auris health, inc.","weatherford enterra u.s., inc.",0,0.46,0.5,0.37,0.51,0.23,0.17020000000000002,0.2346,0.185,0.255,0.1887,0.2116,0.25,0.1369,0.2601
"auris health, inc.","rakuten, inc.",0,0.58,0.62,0.37,0.52,0.3596,0.21459999999999999,0.3016,0.2294,0.3224,0.19240000000000002,0.3364,0.3844,0.1369,0.27040000000000003
compagnie plastic omnium sa,abbott ireland,0,0.29,0.36,0.24,0.24,0.10439999999999999,0.0696,0.0696,0.08639999999999999,0.08639999999999999,0.0576,0.0841,0.1296,0.0576,0.0576
compagnie plastic omnium sa,"echostar technologies, l.l.c.",0,0.32,0.33,0.33,0.31,0.10560000000000001,0.10560000000000001,0.0992,0.10890000000000001,0.1023,0.1023,0.1024,0.10890000000000001,0.10890000000000001,0.0961
compagnie plastic omnium sa,chevron research,0,0.33,0.38,0.33,0.33,0.1254,0.10890000000000001,0.10890000000000001,0.1254,0.1254,0.10890000000000001,0.10890000000000001,0.1444,0.10890000000000001,0.10890000000000001
special metals,"st. jude medical atg, inc.",0,0.35,0.43,0.32,0.32,0.1505,0.11199999999999999,0.11199999999999999,0.1376,0.1376,0.1024,0.12249999999999998,0.18489999999999998,0.1024,0.1024
special metals,tyco electronics logistics a.g.,0,0.27,0.36,0.27,0.27,0.09720000000000001,0.0729,0.0729,0.09720000000000001,0.09720000000000001,0.0729,0.0729,0.1296,0.0729,0.0729
special metals,mediatek,0,0.36,0.38,0.36,0.36,0.1368,0.1296,0.1296,0.1368,0.1368,0.1296,0.1296,0.1444,0.1296,0.1296
micron technology,st. jude medical luxembourg holdings smi s.a.r.l. (sjm lux smi),0,0.21,0.35,0.18,0.19,0.0735,0.0378,0.0399,0.063,0.06649999999999999,0.0342,0.04409999999999999,0.12249999999999998,0.0324,0.0361
micron technology,haemonetics corporation,0,0.35,0.41,0.35,0.35,0.1435,0.12249999999999998,0.12249999999999998,0.1435,0.1435,0.12249999999999998,0.12249999999999998,0.16809999999999997,0.12249999999999998,0.12249999999999998
micron technology,emerson electric (us) holding corporation (chile) limitada,0,0.29,0.41,0.34,0.34,0.11889999999999998,0.09860000000000001,0.09860000000000001,0.1394,0.1394,0.11560000000000002,0.0841,0.16809999999999997,0.11560000000000002,0.11560000000000002
micron technology,"sonosite, inc.",0,0.32,0.36,0.41,0.41,0.1152,0.13119999999999998,0.13119999999999998,0.14759999999999998,0.14759999999999998,0.16809999999999997,0.1024,0.1296,0.16809999999999997,0.16809999999999997
micron technology,resmed r&d germany gmbh,0,0.3,0.35,0.2,0.2,0.105,0.06,0.06,0.06999999999999999,0.06999999999999999,0.04000000000000001,0.09,0.12249999999999998,0.04000000000000001,0.04000000000000001
micron technology,"vertex pharmaceutcals, inc.",0,0.23,0.29,0.29,0.29,0.0667,0.0667,0.0667,0.0841,0.0841,0.0841,0.0529,0.0841,0.0841,0.0841
micron technology,"oshkosh defense, llc",0,0.27,0.29,0.28,0.28,0.0783,0.07560000000000001,0.07560000000000001,0.08120000000000001,0.08120000000000001,0.07840000000000001,0.0729,0.0841,0.07840000000000001,0.07840000000000001
woodward,assa abloy australia pty limited,0,0.2,0.25,0.2,0.2,0.05,0.04000000000000001,0.04000000000000001,0.05,0.05,0.04000000000000001,0.04000000000000001,0.0625,0.04000000000000001,0.04000000000000001
woodward,halliburton manufacturing and services limited,0,0.15,0.25,0.15,0.15,0.0375,0.0225,0.0225,0.0375,0.0375,0.0225,0.0225,0.0625,0.0225,0.0225
woodward,raytheon company,0,0.25,0.25,0.25,0.25,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
idm pharma,"shire human genetic therapies, inc.",0,0.27,0.5,0.28,0.28,0.135,0.07560000000000001,0.07560000000000001,0.14,0.14,0.07840000000000001,0.0729,0.25,0.07840000000000001,0.07840000000000001
idm pharma,alcatel-lucent usa inc.,0,0.12,0.2,0.19,0.19,0.024,0.0228,0.0228,0.038000000000000006,0.038000000000000006,0.0361,0.0144,0.04000000000000001,0.0361,0.0361
analog devices,"sirf technology, inc.",0,0.4,0.52,0.24,0.24,0.20800000000000002,0.096,0.096,0.1248,0.1248,0.0576,0.16000000000000003,0.27040000000000003,0.0576,0.0576
analog devices,united states of america as represented by the department of health and human services,0,0.24,0.64,0.26,0.27,0.1536,0.0624,0.0648,0.16640000000000002,0.1728,0.07020000000000001,0.0576,0.4096,0.06760000000000001,0.0729
analog devices,tt electronics technology limited,0,0.3,0.5,0.26,0.26,0.15,0.078,0.078,0.13,0.13,0.06760000000000001,0.09,0.25,0.06760000000000001,0.06760000000000001
analog devices,suncor energy inc.,0,0.38,0.36,0.39,0.39,0.1368,0.1482,0.1482,0.1404,0.1404,0.1521,0.1444,0.1296,0.1521,0.1521
analog devices,fujitsu telecom networks limited,0,0.26,0.29,0.22,0.22,0.0754,0.0572,0.0572,0.0638,0.0638,0.0484,0.06760000000000001,0.0841,0.0484,0.0484
analog devices,ucb pharma sa,0,0.3,0.23,0.3,0.3,0.069,0.09,0.09,0.069,0.069,0.09,0.09,0.0529,0.09,0.09
teledyne technologies,satorius stedim north america inc.,0,0.29,0.33,0.41,0.41,0.0957,0.11889999999999998,0.11889999999999998,0.1353,0.1353,0.16809999999999997,0.0841,0.10890000000000001,0.16809999999999997,0.16809999999999997
teledyne technologies,coherent kaiserslautern gmbh,0,0.33,0.33,0.41,0.41,0.10890000000000001,0.1353,0.1353,0.1353,0.1353,0.16809999999999997,0.10890000000000001,0.10890000000000001,0.16809999999999997,0.16809999999999997
national semiconductor,"asm america, inc.",0,0.36,0.41,0.49,0.49,0.14759999999999998,0.1764,0.1764,0.2009,0.2009,0.24009999999999998,0.1296,0.16809999999999997,0.24009999999999998,0.24009999999999998
itt corporation,"st. jude medical, cardiology division, inc.",0,0.28,0.4,0.33,0.33,0.11200000000000002,0.09240000000000001,0.09240000000000001,0.132,0.132,0.10890000000000001,0.07840000000000001,0.16000000000000003,0.10890000000000001,0.10890000000000001
itt corporation,"fuji electric co., ltd.",0,0.32,0.4,0.4,0.4,0.128,0.128,0.128,0.16000000000000003,0.16000000000000003,0.16000000000000003,0.1024,0.16000000000000003,0.16000000000000003,0.16000000000000003
itt corporation,"lg chem, ltd.",0,0.21,0.23,0.23,0.23,0.0483,0.0483,0.0483,0.0529,0.0529,0.0529,0.04409999999999999,0.0529,0.0529,0.0529
itt corporation,"neustar ip intelligence, inc.",0,0.27,0.33,0.33,0.33,0.08910000000000001,0.08910000000000001,0.08910000000000001,0.10890000000000001,0.10890000000000001,0.10890000000000001,0.0729,0.10890000000000001,0.10890000000000001,0.10890000000000001
itt corporation,takara bio inc.,0,0.4,0.4,0.34,0.34,0.16000000000000003,0.136,0.136,0.136,0.136,0.11560000000000002,0.16000000000000003,0.16000000000000003,0.11560000000000002,0.11560000000000002
itt corporation,"lucent technologies, bell laboratories",0,0.34,0.4,0.31,0.31,0.136,0.10540000000000001,0.10540000000000001,0.124,0.124,0.0961,0.11560000000000002,0.16000000000000003,0.0961,0.0961
salesforce,interdigital communications corporation,0,0.2,0.3,0.2,0.2,0.06,0.04000000000000001,0.04000000000000001,0.06,0.06,0.04000000000000001,0.04000000000000001,0.09,0.04000000000000001,0.04000000000000001
salesforce,gkn driveline torque technology kk,0,0.23,0.4,0.23,0.23,0.09200000000000001,0.0529,0.0529,0.09200000000000001,0.09200000000000001,0.0529,0.0529,0.16000000000000003,0.0529,0.0529
salesforce,"bristol-myers squibb pharma research labs, inc.",0,0.21,0.4,0.22,0.22,0.084,0.0462,0.0462,0.08800000000000001,0.08800000000000001,0.0484,0.04409999999999999,0.16000000000000003,0.0484,0.0484
salesforce,adobe systems incorporated,0,0.33,0.4,0.28,0.28,0.132,0.09240000000000001,0.09240000000000001,0.11200000000000002,0.11200000000000002,0.07840000000000001,0.10890000000000001,0.16000000000000003,0.07840000000000001,0.07840000000000001
salesforce,oxford instruments analytical limited,0,0.21,0.3,0.3,0.3,0.063,0.063,0.063,0.09,0.09,0.09,0.04409999999999999,0.09,0.09,0.09
salesforce,siemens water technologies corp.,0,0.33,0.4,0.24,0.24,0.132,0.0792,0.0792,0.096,0.096,0.0576,0.10890000000000001,0.16000000000000003,0.0576,0.0576
basf,waters technologies corporation,0,0.11,0.25,0.11,0.11,0.0275,0.0121,0.0121,0.0275,0.0275,0.0121,0.0121,0.0625,0.0121,0.0121
basf,gemstar development corporation,0,0.06,0.25,0.11,0.11,0.015,0.0066,0.0066,0.0275,0.0275,0.0121,0.0036,0.0625,0.0121,0.0121
basf,gfbiochemicals limited,0,0.23,0.5,0.23,0.23,0.115,0.0529,0.0529,0.115,0.115,0.0529,0.0529,0.25,0.0529,0.0529
basf,qualocomm incorporated,0,0.08,0.25,0.08,0.08,0.02,0.0064,0.0064,0.02,0.02,0.0064,0.0064,0.0625,0.0064,0.0064
tektronix,st. jude medical puerto rico llc,0,0.24,0.44,0.2,0.2,0.1056,0.048,0.048,0.08800000000000001,0.08800000000000001,0.04000000000000001,0.0576,0.1936,0.04000000000000001,0.04000000000000001
tektronix,koenig & bauer-albert aktiengesellschaft,0,0.16,0.44,0.3,0.3,0.0704,0.048,0.048,0.132,0.132,0.09,0.0256,0.1936,0.09,0.09
tektronix,hewlett packard enterprise development lp,0,0.24,0.44,0.2,0.2,0.1056,0.048,0.048,0.08800000000000001,0.08800000000000001,0.04000000000000001,0.0576,0.1936,0.04000000000000001,0.04000000000000001
dassault systemes,tigenix s.a.u,0,0.2,0.23,0.33,0.33,0.046000000000000006,0.066,0.066,0.07590000000000001,0.07590000000000001,0.10890000000000001,0.04000000000000001,0.0529,0.10890000000000001,0.10890000000000001
dassault systemes,bayer cropscience ag,0,0.27,0.29,0.32,0.32,0.0783,0.0864,0.0864,0.0928,0.0928,0.1024,0.0729,0.0841,0.1024,0.1024
dassault systemes,weyerhaeuser nr company,0,0.25,0.29,0.3,0.3,0.0725,0.075,0.075,0.087,0.087,0.09,0.0625,0.0841,0.09,0.09
dassault systemes,nokia siemens networks gmbh & co. kg,0,0.26,0.41,0.32,0.32,0.1066,0.08320000000000001,0.08320000000000001,0.13119999999999998,0.13119999999999998,0.1024,0.06760000000000001,0.16809999999999997,0.1024,0.1024
novellus systems,ecolab,0,0.18,0.33,0.18,0.18,0.0594,0.0324,0.0324,0.0594,0.0594,0.0324,0.0324,0.10890000000000001,0.0324,0.0324
novellus systems,"abiomed, inc.",0,0.21,0.23,0.22,0.22,0.0483,0.0462,0.0462,0.0506,0.0506,0.0484,0.04409999999999999,0.0529,0.0484,0.0484
novellus systems,nokia siemens networks gmbh & co. kg,0,0.27,0.44,0.33,0.33,0.1188,0.08910000000000001,0.08910000000000001,0.1452,0.1452,0.10890000000000001,0.0729,0.1936,0.10890000000000001,0.10890000000000001
nanometrics,tyco valves & controls bv,0,0.28,0.36,0.29,0.29,0.1008,0.08120000000000001,0.08120000000000001,0.10439999999999999,0.10439999999999999,0.0841,0.07840000000000001,0.1296,0.0841,0.0841
nanometrics,"packeteer, inc.",0,0.46,0.45,0.42,0.42,0.20700000000000002,0.1932,0.1932,0.189,0.189,0.17639999999999997,0.2116,0.2025,0.17639999999999997,0.17639999999999997
nanometrics,mylan labs limited,0,0.28,0.36,0.21,0.21,0.1008,0.058800000000000005,0.058800000000000005,0.0756,0.0756,0.04409999999999999,0.07840000000000001,0.1296,0.04409999999999999,0.04409999999999999
nanometrics,lucent technologies inc. corporation,0,0.26,0.36,0.26,0.26,0.0936,0.06760000000000001,0.06760000000000001,0.0936,0.0936,0.06760000000000001,0.06760000000000001,0.1296,0.06760000000000001,0.06760000000000001
nanometrics,"red hat, inc.",0,0.33,0.36,0.36,0.36,0.1188,0.1188,0.1188,0.1296,0.1296,0.1296,0.10890000000000001,0.1296,0.1296,0.1296
nanometrics,"commscope solutions properties, llc",0,0.3,0.45,0.27,0.27,0.135,0.081,0.081,0.12150000000000001,0.12150000000000001,0.0729,0.09,0.2025,0.0729,0.0729
nanometrics,siemens medical solutions health services corporation,0,0.28,0.45,0.25,0.25,0.12600000000000003,0.07,0.07,0.1125,0.1125,0.0625,0.07840000000000001,0.2025,0.0625,0.0625
axway,novozymes biopharma dic a/s,0,0.12,0.4,0.19,0.19,0.048,0.0228,0.0228,0.07600000000000001,0.07600000000000001,0.0361,0.0144,0.16000000000000003,0.0361,0.0361
axway,echostar communications corporation ,0,0.1,0.2,0.1,0.1,0.020000000000000004,0.010000000000000002,0.010000000000000002,0.020000000000000004,0.020000000000000004,0.010000000000000002,0.010000000000000002,0.04000000000000001,0.010000000000000002,0.010000000000000002
axway,sandisk technologies llc,0,0.07,0.2,0.07,0.07,0.014000000000000002,0.004900000000000001,0.004900000000000001,0.014000000000000002,0.014000000000000002,0.004900000000000001,0.004900000000000001,0.04000000000000001,0.004900000000000001,0.004900000000000001
axway,"vmware, inc.",0,0.24,0.4,0.27,0.27,0.096,0.0648,0.0648,0.10800000000000001,0.10800000000000001,0.0729,0.0576,0.16000000000000003,0.0729,0.0729
axway,sony interactive entertainment america llc,0,0.09,0.2,0.13,0.13,0.018,0.0117,0.0117,0.026000000000000002,0.026000000000000002,0.016900000000000002,0.0081,0.04000000000000001,0.016900000000000002,0.016900000000000002
calgon carbon corporation,parker hannifin manufacturing limited,0,0.29,0.36,0.29,0.29,0.10439999999999999,0.0841,0.0841,0.10439999999999999,0.10439999999999999,0.0841,0.0841,0.1296,0.0841,0.0841
calgon carbon corporation,"merck sharp and dohme de espana, s.a.",0,0.32,0.32,0.3,0.3,0.1024,0.096,0.096,0.096,0.096,0.09,0.1024,0.1024,0.09,0.09
calgon carbon corporation,"adtran, inc.",0,0.32,0.42,0.34,0.34,0.1344,0.10880000000000001,0.10880000000000001,0.1428,0.1428,0.11560000000000002,0.1024,0.17639999999999997,0.11560000000000002,0.11560000000000002
calgon carbon corporation,analogic canada corp,0,0.53,0.6,0.53,0.53,0.318,0.28090000000000004,0.28090000000000004,0.318,0.318,0.28090000000000004,0.28090000000000004,0.36,0.28090000000000004,0.28090000000000004
smith & nephew,medtronic cryocath lp,0,0.34,0.36,0.24,0.24,0.12240000000000001,0.0816,0.0816,0.08639999999999999,0.08639999999999999,0.0576,0.11560000000000002,0.1296,0.0576,0.0576
smith & nephew,"conner peripherals, inc.",0,0.26,0.36,0.35,0.35,0.0936,0.091,0.091,0.126,0.126,0.12249999999999998,0.06760000000000001,0.1296,0.12249999999999998,0.12249999999999998
smith & nephew,ym biosciences australia pty ltd,0,0.22,0.29,0.23,0.23,0.0638,0.0506,0.0506,0.0667,0.0667,0.0529,0.0484,0.0841,0.0529,0.0529
xyratex,basf se ludwigshafen,0,0.15,0.29,0.15,0.15,0.0435,0.0225,0.0225,0.0435,0.0435,0.0225,0.0225,0.0841,0.0225,0.0225
xyratex,"lg nanoh2o, inc.",0,0.09,0.14,0.1,0.1,0.0126,0.009,0.009,0.014000000000000002,0.014000000000000002,0.010000000000000002,0.0081,0.019600000000000003,0.010000000000000002,0.010000000000000002
xyratex,"merck hdac research, llc",0,0.19,0.29,0.13,0.13,0.055099999999999996,0.0247,0.0247,0.0377,0.0377,0.016900000000000002,0.0361,0.0841,0.016900000000000002,0.016900000000000002
